Source,Target,Weight,Type
cornelius,father_FatherofGhost,1,undirected
cornelius,fortinbras,2,undirected
cornelius,players,1,undirected
gertrude,laertes,6,undirected
gertrude,rosencrantz,8,undirected
gertrude,guildenstern,12,undirected
gertrude,hamlet,15,undirected
gertrude,lucianus,2,undirected
gertrude,hamghost,6,undirected
gertrude,hampriest,2,undirected
gertrude,horatio,7,undirected
gertrude,marcellus,1,undirected
gertrude,ophelia,14,undirected
gertrude,voltemand,3,undirected
gertrude,messenger_ham,6,undirected
gertrude,lord_ham,1,undirected
gertrude,polonius,13,undirected
gertrude,norcapt,1,undirected
gertrude,players,3,undirected
gertrude,hamgent,1,undirected
gertrude,osric,1,undirected
polonius,rosencrantz,7,undirected
polonius,voltemand,3,undirected
polonius,reynaldo,1,undirected
hampriest,laertes,1,undirected
hampriest,horatio,1,undirected
hampriest,ophelia,1,undirected
hampriest,messenger_ham,2,undirected
hampriest,polonius,1,undirected
laertes,marcellus,1,undirected
laertes,ophelia,5,undirected
laertes,voltemand,1,undirected
laertes,messenger_ham,6,undirected
laertes,lord_ham,1,undirected
laertes,polonius,10,undirected
laertes,osric,1,undirected
clown1_ham,laertes,1,undirected
clown1_ham,clown2_ham,1,undirected
clown1_ham,hamlet,2,undirected
clown1_ham,gertrude,2,undirected
clown1_ham,hampriest,1,undirected
clown1_ham,horatio,1,undirected
clown1_ham,ophelia,1,undirected
clown1_ham,messenger_ham,2,undirected
clown1_ham,polonius,1,undirected
Alexander,claudius,1,undirected
Alexander,laertes,1,undirected
Alexander,clown2_ham,1,undirected
Alexander,hamlet,2,undirected
Alexander,gertrude,2,undirected
Alexander,Yorick,1,undirected
Alexander,hampriest,1,undirected
Alexander,horatio,1,undirected
Alexander,clown1_ham,1,undirected
Alexander,ophelia,1,undirected
Alexander,messenger_ham,2,undirected
Alexander,all_ham,1,undirected
Alexander,polonius,1,undirected
marcellus,neptune,1,undirected
marcellus,ophelia,3,undirected
marcellus,voltemand,1,undirected
marcellus,polonius,2,undirected
marcellus,reynaldo,1,undirected
1player_ham,claudius,4,undirected
1player_ham,rosencrantz,3,undirected
1player_ham,guildenstern,5,undirected
1player_ham,hamlet,4,undirected
1player_ham,lucianus,1,undirected
1player_ham,cornelius,1,undirected
1player_ham,gertrude,3,undirected
1player_ham,hamghost,1,undirected
1player_ham,horatio,1,undirected
1player_ham,ophelia,8,undirected
1player_ham,voltemand,2,undirected
1player_ham,all_ham,1,undirected
1player_ham,PlayerQueen,1,undirected
1player_ham,polonius,3,undirected
1player_ham,fortinbras,1,undirected
1player_ham,players,2,undirected
1player_ham,Gonzago,1,undirected
1player_ham,PlayerKing,1,undirected
Yorick,claudius,1,undirected
Yorick,laertes,1,undirected
Yorick,clown2_ham,1,undirected
Yorick,hamlet,2,undirected
Yorick,gertrude,2,undirected
Yorick,hampriest,1,undirected
Yorick,horatio,1,undirected
Yorick,clown1_ham,1,undirected
Yorick,ophelia,1,undirected
Yorick,messenger_ham,2,undirected
Yorick,all_ham,1,undirected
Yorick,polonius,1,undirected
bernardo,claudius,1,undirected
bernardo,laertes,1,undirected
bernardo,neptune,1,undirected
bernardo,hamlet,1,undirected
bernardo,cornelius,1,undirected
bernardo,gertrude,1,undirected
bernardo,hamghost,3,undirected
bernardo,horatio,2,undirected
bernardo,marcellus,2,undirected
bernardo,francisco,1,undirected
bernardo,ophelia,1,undirected
bernardo,voltemand,1,undirected
bernardo,polonius,1,undirected
bernardo,father_FatherofGhost,1,undirected
bernardo,julius,1,undirected
bernardo,fortinbras,1,undirected
ophelia,rosencrantz,10,undirected
ophelia,voltemand,13,undirected
ophelia,polonius,19,undirected
ophelia,reynaldo,2,undirected
ophelia,players,8,undirected
messenger_ham,ophelia,4,undirected
messenger_ham,polonius,8,undirected
all_ham,claudius,8,undirected
all_ham,laertes,5,undirected
all_ham,rosencrantz,2,undirected
all_ham,ambassador,1,undirected
all_ham,clown2_ham,1,undirected
all_ham,guildenstern,4,undirected
all_ham,hamlet,6,undirected
all_ham,lucianus,1,undirected
all_ham,cornelius,1,undirected
all_ham,gertrude,7,undirected
all_ham,hamghost,2,undirected
all_ham,hampriest,1,undirected
all_ham,horatio,5,undirected
all_ham,clown1_ham,1,undirected
all_ham,marcellus,1,undirected
all_ham,bernardo,1,undirected
all_ham,ophelia,5,undirected
all_ham,voltemand,1,undirected
all_ham,messenger_ham,4,undirected
all_ham,lord_ham,1,undirected
all_ham,polonius,7,undirected
all_ham,father_FatherofGhost,1,undirected
all_ham,fortinbras,3,undirected
all_ham,players,1,undirected
all_ham,hamgent,1,undirected
all_ham,osric,1,undirected
lord_ham,osric,1,undirected
PlayerQueen,claudius,3,undirected
PlayerQueen,rosencrantz,2,undirected
PlayerQueen,guildenstern,4,undirected
PlayerQueen,hamlet,1,undirected
PlayerQueen,lucianus,1,undirected
PlayerQueen,gertrude,2,undirected
PlayerQueen,horatio,1,undirected
PlayerQueen,ophelia,2,undirected
PlayerQueen,all_ham,1,undirected
PlayerQueen,polonius,2,undirected
PlayerQueen,players,1,undirected
hamghost,laertes,2,undirected
hamghost,rosencrantz,4,undirected
hamghost,neptune,1,undirected
hamghost,hamlet,10,undirected
hamghost,horatio,5,undirected
hamghost,marcellus,5,undirected
hamghost,ophelia,10,undirected
hamghost,voltemand,4,undirected
hamghost,polonius,6,undirected
hamghost,norcapt,1,undirected
hamghost,julius,1,undirected
hamghost,reynaldo,1,undirected
hamghost,players,1,undirected
francisco,neptune,1,undirected
francisco,hamghost,1,undirected
francisco,horatio,1,undirected
francisco,marcellus,1,undirected
francisco,julius,1,undirected
father_FatherofGhost,laertes,1,undirected
father_FatherofGhost,hamlet,1,undirected
father_FatherofGhost,gertrude,1,undirected
father_FatherofGhost,hamghost,2,undirected
father_FatherofGhost,horatio,1,undirected
father_FatherofGhost,marcellus,1,undirected
father_FatherofGhost,ophelia,1,undirected
father_FatherofGhost,voltemand,1,undirected
father_FatherofGhost,polonius,1,undirected
father_FatherofGhost,fortinbras,1,undirected
julius,neptune,1,undirected
julius,marcellus,1,undirected
players,rosencrantz,3,undirected
players,voltemand,2,undirected
players,polonius,3,undirected
hamgent,laertes,2,undirected
hamgent,hamlet,1,undirected
hamgent,horatio,1,undirected
hamgent,ophelia,1,undirected
hamgent,messenger_ham,2,undirected
hamgent,polonius,3,undirected
Gonzago,claudius,1,undirected
Gonzago,rosencrantz,1,undirected
Gonzago,guildenstern,1,undirected
Gonzago,hamlet,3,undirected
Gonzago,cornelius,1,undirected
Gonzago,gertrude,1,undirected
Gonzago,hamghost,1,undirected
Gonzago,ophelia,6,undirected
Gonzago,voltemand,2,undirected
Gonzago,polonius,1,undirected
Gonzago,fortinbras,1,undirected
Gonzago,players,1,undirected
PlayerKing,claudius,3,undirected
PlayerKing,rosencrantz,2,undirected
PlayerKing,guildenstern,4,undirected
PlayerKing,hamlet,1,undirected
PlayerKing,lucianus,1,undirected
PlayerKing,gertrude,2,undirected
PlayerKing,horatio,1,undirected
PlayerKing,ophelia,2,undirected
PlayerKing,all_ham,1,undirected
PlayerKing,PlayerQueen,1,undirected
PlayerKing,polonius,2,undirected
PlayerKing,players,1,undirected
fortinbras,laertes,3,undirected
fortinbras,rosencrantz,2,undirected
fortinbras,guildenstern,2,undirected
fortinbras,hamlet,7,undirected
fortinbras,gertrude,5,undirected
fortinbras,hamghost,4,undirected
fortinbras,horatio,3,undirected
fortinbras,marcellus,1,undirected
fortinbras,ophelia,7,undirected
fortinbras,voltemand,3,undirected
fortinbras,lord_ham,2,undirected
fortinbras,polonius,2,undirected
fortinbras,norcapt,1,undirected
fortinbras,players,1,undirected
fortinbras,osric,2,undirected
