Source,Target,Weight,Type
Jessica,all_mv,2,Undirected
Jessica,Salerio,7,Undirected
Jessica,Lorenzo,61,Undirected
Jessica,Salarino,4,Undirected
Jessica,Stephano,2,Undirected
Jessica,jessica_mother,1,Undirected
Jessica,Tubal,2,Undirected
Jessica,Nerissa,8,Undirected
Jessica,Salanio,1,Undirected
Jessica,Shylock,17,Undirected
Jessica,Portia_mv,14,Undirected
Launcelot,jessica_mother,1,Undirected
Launcelot,Salerio,1,Undirected
Launcelot,Lorenzo,34,Undirected
Launcelot,OldGobbo,41,Undirected
Launcelot,Stephano,1,Undirected
Launcelot,Leonardo,1,Undirected
Launcelot,Salarino,2,Undirected
Launcelot,Nerissa,2,Undirected
Launcelot,Salanio,2,Undirected
Launcelot,Shylock,18,Undirected
Launcelot,Margery,3,Undirected
Launcelot,Portia_mv,3,Undirected
Launcelot,Servant_mv,1,Undirected
Leonardo,OldGobbo,1,Undirected
Leonardo,Shylock,1,Undirected
Leonardo,Servant_mv,1,Undirected
Lorenzo,Salanio,7,Undirected
Lorenzo,Nerissa,10,Undirected
Lorenzo,Salerio,9,Undirected
Lorenzo,Shylock,7,Undirected
Lorenzo,Salarino,8,Undirected
Lorenzo,Stephano,8,Undirected
Lorenzo,all_mv,2,Undirected
Lorenzo,Portia_mv,29,Undirected
Margery,OldGobbo,1,Undirected
Monsieur_Le_Bon,Nerissa,1,Undirected
Montferrat,Nerissa,1,Undirected
Neapolitan_prince,Nerissa,1,Undirected
Nerissa,Tubal,2,Undirected
Nerissa,Salanio,1,Undirected
Nerissa,all_mv,1,Undirected
Nerissa,Salerio,4,Undirected
Nerissa,Shylock,7,Undirected
Nerissa,PrinceMorocco,2,Undirected
Nerissa,Stephano,1,Undirected
Nerissa,PrinceArragon,3,Undirected
Nerissa,Salarino,1,Undirected
Nerissa,Portia_mv,84,Undirected
Nerissa,Servant_mv,2,Undirected
OldGobbo,Servant_mv,1,Undirected
OldGobbo,Shylock,4,Undirected
Portia_mv,Tubal,3,Undirected
Portia_mv,Salanio,2,Undirected
Portia_mv,all_mv,2,Undirected
Portia_mv,Salerio,7,Undirected
Portia_mv,Shylock,58,Undirected
Portia_mv,PrinceMorocco,17,Undirected
Portia_mv,Stephano,1,Undirected
Portia_mv,PrinceArragon,12,Undirected
Portia_mv,Salarino,2,Undirected
Portia_mv,Servant_mv,9,Undirected
PrinceArragon,Tubal,2,Undirected
PrinceArragon,Salanio,2,Undirected
PrinceArragon,Servant_mv,2,Undirected
PrinceArragon,Shylock,4,Undirected
PrinceArragon,Salarino,2,Undirected
PrinceMorocco,Tubal,1,Undirected
PrinceMorocco,Servant_mv,1,Undirected
PrinceMorocco,Shylock,1,Undirected
Salanio,Tubal,1,Undirected
Salanio,Servant_mv,2,Undirected
Salanio,Shylock,10,Undirected
Salanio,Salarino,32,Undirected
Salarino,Tubal,1,Undirected
Salarino,Servant_mv,3,Undirected
Salarino,Shylock,9,Undirected
Salerio,all_mv,2,Undirected
Salerio,Shylock,5,Undirected
Servant_mv,Tubal,1,Undirected
Servant_mv,Shylock,3,Undirected
Shylock,Tubal,24,Undirected
Shylock,all_mv,1,Undirected
